,person_id,full_name,given_name,last_name,gender,graduate_degree,mfa_degree,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,elite_1,elite_2,elite_3,award
580,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,Yale University,Bollingen Prize for Poetry,1993.0,poetry,career,10000.0,Yale University,,,1.0
581,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,MacArthur Foundation,MacArthur Fellowship,1987.0,no genre,career,500000.0,Yale University,,,1.0
582,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,1991.0,poetry,career,35000.0,Yale University,,,1.0
583,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,1990.0,poetry,career,35000.0,Yale University,,,1.0
584,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,1992.0,poetry,career,10000.0,Yale University,,,1.0
585,1539.0,Mark Strand,Mark,Strand,male,1,University of Iowa,winner,Academy of American Poets,Wallace Stevens Award,2004.0,poetry,career,100000.0,Yale University,,,1.0
586,1122.0,John Edgar Wideman,John Edgar,Wideman,male,1,University of Iowa,winner,Lannan Foundation,Lannan Award,1991.0,prose,career,150000.0,University of Pennsylvania,,,1.0
587,1122.0,John Edgar Wideman,John Edgar,Wideman,male,1,University of Iowa,winner,Lannan Foundation,Lannan Lifetime Achievement Award,2018.0,no genre,career,150000.0,University of Pennsylvania,,,1.0
588,1555.0,Marvin Bell,Marvin,Bell,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1994.0,no genre,career,10000.0,University of Chicago,,,1.0
589,1640.0,Michael Rutherglen,Michael,Rutherglen,male,1,University of Iowa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2008.0,poetry,career,25800.0,University of Chicago,,,1.0
590,174.0,Anthony Marra,Anthony,Marra,male,1,University of Iowa,winner,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2018.0,prose,career,50000.0,Stanford University,,,1.0
591,174.0,Anthony Marra,Anthony,Marra,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2012.0,no genre,career,50000.0,Stanford University,,,1.0
592,1234.0,Juan Felipe Herrera,Juan Felipe,Herrera,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2017.0,poetry,career,35000.0,Stanford University,,,1.0
593,1234.0,Juan Felipe Herrera,Juan Felipe,Herrera,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2016.0,poetry,career,35000.0,Stanford University,,,1.0
594,1234.0,Juan Felipe Herrera,Juan Felipe,Herrera,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2015.0,poetry,career,35000.0,Stanford University,,,1.0
595,1628.0,Michael Cunningham,Michael,Cunningham,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1995.0,no genre,career,50000.0,Stanford University,,,1.0
596,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1973.0,no genre,career,10000.0,Stanford University,,,1.0
597,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2012.0,poetry,career,35000.0,Stanford University,,,1.0
598,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2011.0,poetry,career,35000.0,Stanford University,,,1.0
599,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,1987.0,poetry,career,100000.0,Stanford University,,,1.0
600,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Academy of American Poets,Wallace Stevens Award,2013.0,poetry,career,100000.0,Stanford University,,,1.0
601,1877.0,Raymond Carver,Raymond,Carver,male,1,University of Iowa,winner,American Academy of Arts and Letters,Mildred And Harold Strauss Livings,1983.0,prose,career,100000.0,Stanford University,,,1.0
602,2011.0,Ron Hansen,Ron,Hansen,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1989.0,no genre,career,10000.0,Stanford University,,,1.0
603,2211.0,Tgeronimo Johnson,Tgeronimo,Johnson,male,1,University of Iowa,winner,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2017.0,prose,career,50000.0,Stanford University,,,1.0
604,2274.0,Tony Tulathimutte,Tony,Tulathimutte,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2017.0,no genre,career,50000.0,Stanford University,,,1.0
605,961.0,James Alan McPherson,James Alan,McPherson,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1970.0,no genre,career,10000.0,Harvard University,,,1.0
606,961.0,James Alan McPherson,James Alan,McPherson,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2002.0,prose,career,50000.0,Harvard University,,,1.0
607,961.0,James Alan McPherson,James Alan,McPherson,male,1,University of Iowa,winner,MacArthur Foundation,MacArthur Fellowship,1981.0,no genre,career,500000.0,Harvard University,,,1.0
608,1114.0,John Casey,John,Casey,male,1,University of Iowa,winner,American Academy of Arts and Letters,Mildred And Harold Strauss Livings,1993.0,prose,career,100000.0,Harvard University,,,1.0
609,1249.0,Justin Cronin,Justin,Cronin,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2002.0,no genre,career,50000.0,Harvard University,,,1.0
610,1944.0,Robert Bly,Robert,Bly,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1965.0,no genre,career,10000.0,Harvard University,,,1.0
611,2360.0,William Dickey,William,Dickey,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1980.0,no genre,career,10000.0,Harvard University,,,1.0
612,2194.0,T. Zahary Cotler,T. Zahary,Cotler,male,1,University of Iowa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2011.0,poetry,career,25800.0,Cornell University,,,1.0
613,648.0,Ehud Havazelet,Ehud,Havazelet,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1999.0,no genre,career,50000.0,Columbia University, Stanford University,,1.0
614,466.0,Daniel Alarcon,Daniel,Alarcon,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2007.0,prose,career,50000.0,Columbia University,,,1.0
615,466.0,Daniel Alarcon,Daniel,Alarcon,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2004.0,no genre,career,50000.0,Columbia University,,,1.0
616,1531.0,Mark Levine,Mark,Levine,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1993.0,no genre,career,50000.0,Brown University,,,1.0
617,2407.0,Zachary Lazar,Zachary,Lazar,male,1,University of Iowa,winner,American Academy of Arts and Letters,John Updike Award,2015.0,no genre,career,20000.0,Brown University,,,1.0
618,13.0,Adam Haslett,Adam,Haslett,male,1,University of Iowa,winner,American Academy of Arts and Letters,Mildred And Harold Strauss Livings,2016.0,prose,career,100000.0,,,,1.0
619,61.0,Alexander Chee,Alexander,Chee,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2003.0,no genre,career,50000.0,,,,1.0
620,121.0,Andre Dubus,Andre,Dubus,male,1,University of Iowa,winner,MacArthur Foundation,MacArthur Fellowship,1988.0,no genre,career,500000.0,,,,1.0
621,348.0,Charles D'Ambrosio,Charles,D'Ambrosio,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2007.0,no genre,career,10000.0,,,,1.0
622,348.0,Charles D'Ambrosio,Charles,D'Ambrosio,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2008.0,prose,career,50000.0,,,,1.0
623,348.0,Charles D'Ambrosio,Charles,D'Ambrosio,male,1,University of Iowa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2007.0,no genre,career,50000.0,,,,1.0
624,348.0,Charles D'Ambrosio,Charles,D'Ambrosio,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2006.0,no genre,career,50000.0,,,,1.0
625,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1977.0,no genre,career,10000.0,,,,1.0
626,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,American Academy of Arts and Letters,Award of Merit Medal in Poetry,1992.0,poetry,career,25000.0,,,,1.0
627,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,Yale University,Bollingen Prize for Poetry,2013.0,poetry,career,10000.0,,,,1.0
628,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2015.0,poetry,career,35000.0,,,,1.0
629,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,Library of Congress,Poet Laureate,2014.0,poetry,career,35000.0,,,,1.0
630,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,2008.0,poetry,career,10000.0,,,,1.0
631,364.0,Charles Wright,Charles,Wright,male,1,University of Iowa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,1993.0,poetry,career,100000.0,,,,1.0
632,383.0,Chris Offutt,Chris,Offutt,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2003.0,prose,career,50000.0,,,,1.0
633,383.0,Chris Offutt,Chris,Offutt,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1996.0,no genre,career,50000.0,,,,1.0
634,412.0,Clark Blaise,Clark,Blaise,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2003.0,no genre,career,10000.0,,,,1.0
635,448.0,D. A. Powell,D. A.,Powell,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2013.0,no genre,career,10000.0,,,,1.0
636,448.0,D. A. Powell,D. A.,Powell,male,1,University of Iowa,winner,American Academy of Arts and Letters,John Updike Award,2019.0,no genre,career,20000.0,,,,1.0
637,478.0,Daniel Woodrell,Daniel,Woodrell,male,1,University of Iowa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2014.0,no genre,career,50000.0,,,,1.0
638,497.0,David Adjmi,David,Adjmi,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2010.0,no genre,career,50000.0,,,,1.0
639,545.0,David St John,David,St John,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2000.0,no genre,career,10000.0,,,,1.0
640,545.0,David St John,David,St John,male,1,University of Iowa,winner,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2001.0,poetry,career,10000.0,,,,1.0
641,548.0,David Wong Louie,David,Wong Louie,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2001.0,prose,career,50000.0,,,,1.0
642,569.0,Denis Johnson,Denis,Johnson,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1993.0,no genre,career,10000.0,,,,1.0
643,569.0,Denis Johnson,Denis,Johnson,male,1,University of Iowa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,2009.0,prose,career,25000.0,,,,1.0
644,569.0,Denis Johnson,Denis,Johnson,male,1,University of Iowa,winner,Lannan Foundation,Lannan Award,1993.0,prose,career,150000.0,,,,1.0
645,569.0,Denis Johnson,Denis,Johnson,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1986.0,no genre,career,50000.0,,,,1.0
646,634.0,Eduardo Corral,Eduardo,Corral,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2011.0,no genre,career,50000.0,,,,1.0
647,969.0,James Galvin,James,Galvin,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2002.0,poetry,career,50000.0,,,,1.0
648,980.0,James McConkey,James,McConkey,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1979.0,no genre,career,10000.0,,,,1.0
649,994.0,James Tate,James,Tate,male,1,University of Iowa,winner,Academy of American Poets,Wallace Stevens Award,1995.0,poetry,career,100000.0,,,,1.0
650,1024.0,Jay Hopler,Jay,Hopler,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2009.0,no genre,career,50000.0,,,,1.0
651,1251.0,Justin Torres,Justin,Torres,male,1,University of Iowa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2009.0,no genre,career,50000.0,,,,1.0
652,1311.0,Kent Haruf,Kent,Haruf,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1986.0,no genre,career,50000.0,,,,1.0
653,1324.0,Kim Edwards,Kim,Edwards,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2002.0,no genre,career,50000.0,,,,1.0
654,1391.0,Lewis Robinson,Lewis,Robinson,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2003.0,no genre,career,50000.0,,,,1.0
655,1442.0,Lucas Manning,Lucas,Manning,male,1,University of Iowa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2018.0,no genre,career,50000.0,,,,1.0
656,1624.0,Michael Burkard,Michael,Burkard,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1988.0,no genre,career,50000.0,,,,1.0
657,1632.0,Michael Harper,Michael,Harper,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1972.0,no genre,career,10000.0,,,,1.0
658,1641.0,Michael Ryan,Michael,Ryan,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1987.0,no genre,career,50000.0,,,,1.0
659,1826.0,Peter Orner,Peter,Orner,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2006.0,prose,career,50000.0,,,,1.0
660,1844.0,Philip Schultz,Philip,Schultz,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1979.0,no genre,career,10000.0,,,,1.0
661,1895.0,Richard Bausch,Richard,Bausch,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1993.0,no genre,career,10000.0,,,,1.0
662,2044.0,Salvatore Scibona,Salvatore,Scibona,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2009.0,no genre,career,50000.0,,,,1.0
663,2052.0,Samuel Hunter,Samuel,Hunter,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2012.0,no genre,career,50000.0,,,,1.0
664,2087.0,Shane McCrae,Shane,McCrae,male,1,University of Iowa,winner,Lannan Foundation,Lannan Fellowship,2017.0,poetry,career,50000.0,,,,1.0
665,2087.0,Shane McCrae,Shane,McCrae,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2011.0,no genre,career,50000.0,,,,1.0
666,2146.0,Stephen Wright,Stephen,Wright,male,1,University of Iowa,winner,Lannan Foundation,Lannan Award,1994.0,prose,career,150000.0,,,,1.0
667,2146.0,Stephen Wright,Stephen,Wright,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1990.0,no genre,career,50000.0,,,,1.0
668,2159.0,Stuart Dybek,Stuart,Dybek,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1994.0,no genre,career,10000.0,,,,1.0
669,2159.0,Stuart Dybek,Stuart,Dybek,male,1,University of Iowa,winner,Lannan Foundation,Lannan Award,1998.0,prose,career,150000.0,,,,1.0
670,2159.0,Stuart Dybek,Stuart,Dybek,male,1,University of Iowa,winner,MacArthur Foundation,MacArthur Fellowship,2007.0,no genre,career,500000.0,,,,1.0
671,2159.0,Stuart Dybek,Stuart,Dybek,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1985.0,no genre,career,50000.0,,,,1.0
672,2163.0,Suketu Mehta,Suketu,Mehta,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1997.0,no genre,career,50000.0,,,,1.0
673,2192.0,T. Coraghessan Boyle,T. Coraghessan,Boyle,male,1,University of Iowa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,1993.0,prose,career,20000.0,,,,1.0
674,2216.0,Thom Jones,Thom,Jones,male,1,University of Iowa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2003.0,prose,career,20000.0,,,,1.0
675,2311.0,Vu Tran,Vu,Tran,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,2009.0,no genre,career,50000.0,,,,1.0
676,2312.0,W. D. Snodgrass,W. D.,Snodgrass,male,1,University of Iowa,winner,Academy of American Poets,Academy of American Poets Fellowship,1972.0,poetry,career,25000.0,,,,1.0
677,2312.0,W. D. Snodgrass,W. D.,Snodgrass,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1960.0,no genre,career,10000.0,,,,1.0
678,2313.0,W. David Hancock,W. David,Hancock,male,1,University of Iowa,winner,Whiting Foundation,Whiting Award,1998.0,no genre,career,50000.0,,,,1.0
679,994.0,James Tate,James,Tate,male,1,University of Iowa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1974.0,no genre,career,10000.0,,,,1.0
680,1041.0,Jeffrey Renard Allen,Jeffrey Renard,Allen,male,1,University of Illinois,winner,Whiting Foundation,Whiting Award,2002.0,no genre,career,50000.0,,,,1.0
681,702.0,Eric Ekstrand,Eric,Ekstrand,male,1,University of Houston,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2009.0,poetry,career,25800.0,,,,1.0
682,1760.0,Padgett Powell,Padgett,Powell,male,1,University of Houston,winner,Whiting Foundation,Whiting Award,1986.0,no genre,career,50000.0,,,,1.0
683,2081.0,Sean Brian Bishop,Sean Brian,Bishop,male,1,University of Houston,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2007.0,poetry,career,25800.0,,,,1.0
684,2332.0,Wayne Miller,Wayne,Miller,male,1,University of Houston,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2000.0,poetry,career,25800.0,,,,1.0
685,379.0,Chris Bachelder,Chris,Bachelder,male,1,University of Florida,winner,American Academy of Arts and Letters,Arts and Letters Awards,2017.0,no genre,career,10000.0,,,,1.0
686,400.0,Christopher Shannon,Christopher,Shannon,male,1,University of Florida,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2010.0,poetry,career,25800.0,,,,1.0
687,1449.0,Luis Alberto Urrea,Luis Alberto,Urrea,male,1,University of Colorado,winner,American Academy of Arts and Letters,Arts and Letters Awards,2017.0,no genre,career,10000.0,,,,1.0
688,220.0,Barry Hannah,Barry,Hannah,male,1,University of Arkansas,winner,American Academy of Arts and Letters,Arts and Letters Awards,1979.0,no genre,career,10000.0,,,,1.0
689,220.0,Barry Hannah,Barry,Hannah,male,1,University of Arkansas,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2008.0,no genre,career,50000.0,,,,1.0
690,827.0,Gordon Grice,Gordon,Grice,male,1,University of Arkansas,winner,Whiting Foundation,Whiting Award,1999.0,no genre,career,50000.0,,,,1.0
691,512.0,David Foster Wallace,David Foster,Wallace,male,1,University of Arizona,winner,Lannan Foundation,Lannan Award,1996.0,prose,career,150000.0,,,,1.0
692,512.0,David Foster Wallace,David Foster,Wallace,male,1,University of Arizona,winner,Whiting Foundation,Whiting Award,1987.0,no genre,career,50000.0,,,,1.0
